price,sqft_living,yr_built
235000,1310,1934
775000,1010,1913
489200,1850,1965
341000,1750,1977
335000,2154,2012
393500,1230,2004
360000,1960,1940
400800,1070,1923
585000,1450,1939
1600000,3680,1936
2880500,5760,1994
300000,1220,1955
1045000,2950,1912
360000,1340,1999
665900,2870,1926
470000,2590,1911
581000,2090,1963
527000,3000,1979
423000,1730,1955
875000,2850,1926
410000,1020,1951
606000,2200,1997
654000,3240,1997
150000,490,1959
373000,2990,2003
550000,2450,1900
512500,1900,1990
360000,2640,2003
369000,1340,1997
825000,3220,2003
255000,930,1978
1285000,3240,1946
270000,2630,1968
480680,1730,1996
525000,2120,1965
291500,880,1946
305000,1800,1974
285000,1600,1998
1875000,3280,1925
329500,3290,1968
1570000,2890,1984
379260,1730,1991
356000,1590,2000
571900,1710,1956
271500,1995,1957
390000,1300,1967
550000,2720,1985
755000,1360,1999
509500,1590,1994
486700,1200,1942
527500,1170,1910
475000,2010,1912
268000,1880,2001
562000,3250,1978
780000,2270,1975
700000,3680,1908
710000,1880,1931
445000,1050,1947
729000,2250,2005
384400,1689,2008
815000,2860,1962
865000,2710,1990
514000,1770,1967
615000,2820,1965
865000,3400,1980
755000,3110,2004
425000,1480,1953
375000,940,1910
750000,2680,2009
722000,3190,2005
1011000,1920,1949
725000,2610,1996
170000,1040,1947
845000,2880,1982
271900,1450,1991
1300000,3902,1977
261500,2460,1977
619500,2170,2003
435000,1970,1986
210000,1000,1954
489950,1580,1909
260000,2130,1962
300000,1370,1949
530000,2150,1966
235000,1370,1977
593500,1370,1918
562000,3290,1975
585000,3190,1994
2400000,4140,1977
199500,1690,1986
544500,1690,1914
394900,1430,1962
912000,1980,2009
260000,1490,1990
858000,3620,1964
1275000,2720,1963
242150,1490,1970
220000,1230,1986
235000,1900,1977
370000,1530,1978
450000,2290,1981
534950,2240,1956
730000,3470,2005
465000,3050,1983
178000,1100,1955
215000,1610,1976
300000,1910,1984
430000,1510,1973
183000,1280,1985
585000,1910,2007
192950,1170,1969
599000,1550,1930
326500,1060,1968
358803,1040,1944
537000,1550,1999
1155000,2490,1961
156000,920,1950
219000,1250,1939
1190000,2540,1922
248000,2190,1978
340000,1340,1987
899100,2410,1975
346950,1830,1963
330000,1850,1928
325000,1410,1954
315000,1460,1975
649950,1500,2014
316000,1130,1942
386000,1620,2008
535000,2330,1982
600000,1520,2003
339000,2840,2001
167000,1520,1949
430000,1740,1952
688000,4000,2007
834500,2780,1948
1075000,3500,1951
250000,1060,1960
402500,1290,1926
432500,2390,1978
485000,2460,1972
560000,2930,1978
410000,2200,1990
455000,1870,1980
459500,2060,1975
371000,1610,1968
289500,2120,2002
395000,1450,2007
496752,1980,1923
227000,860,1943
330000,1460,1985
480000,2590,1958
290000,1120,1976
281000,1340,1945
705000,1780,1926
1400000,2920,1909
485000,2820,1958
622000,1550,2003
380000,1600,1958
2125000,3190,1982
561500,1960,1939
242000,970,1972
348500,1360,1966
370000,1360,1966
752000,3810,1977
230000,1340,1985
715000,1990,2012
240415,1120,1968
562000,2060,1922
360000,1170,1917
659950,1610,2014
458500,1890,2012
259950,1070,2008
366000,1680,1989
978000,2890,2014
525000,1360,1947
926300,1660,1907
750000,1620,1951
660000,960,1942
305000,1000,1947
800000,2395,2003
600000,3050,1966
435000,1120,1972
1135000,2960,2007
318000,1250,2008
639000,1940,1910
453000,1750,1977
800000,2150,1955
437000,1500,1942
1150000,3230,1925
490000,3000,1985
499950,1520,1967
160134,1190,1968
191000,990,1953
221000,1250,1965
352800,2080,1960
350000,1640,1988
458000,1550,1918
359950,1290,1960
1050000,3250,2004
353000,1260,1942
717550,2840,2006
450000,1960,1977
167500,760,1903
550000,2240,1976
939000,2240,1970
700000,1820,1948
480000,3370,2005
501000,1160,1929
580000,1640,1987
527550,820,1999
399000,2800,2005
240000,1780,1957
353000,2200,1989
335000,1480,1910
475000,2010,2001
660000,2880,1926
551000,940,1900
249950,1620,1968
1150000,4400,1988
575000,1530,1955
1088890,3460,1974
515000,2890,2006
235000,1980,1959
796000,1980,1912
450000,1450,1984
2050000,4280,1971
270000,1810,1994
1705000,2490,2000
565000,1610,1928
680000,1820,1910
5570000,9200,2001
864500,3520,1992
1150000,3740,1951
335000,2150,1991
911000,3526,1997
425000,1070,1950
299950,1410,1949
864000,3190,1999
425000,1270,1939
374950,1970,1963
247000,1640,1968
475000,1600,1953
275000,3020,2003
355000,1350,1947
285000,1870,1959
1338750,2730,1963
325000,1100,1980
1670000,4320,1997
402000,2700,1959
1100000,3700,2000
375000,2190,1959
396000,2840,1960
320000,2610,1987
610000,2630,2001
249950,1090,1966
675000,3090,1999
448000,1670,1919
819000,1300,1900
1250000,3670,1983
225000,1700,1994
790000,2560,2004
685000,2770,1993
812000,3240,2001
705000,2300,2007
360000,2483,2005
344000,760,2006
825000,2040,1903
476500,1200,1945
379500,960,1949
620000,2410,1980
477590,2260,2000
490000,1910,1946
470000,1500,1927
500000,1360,2006
370000,1320,1982
790000,1940,1923
725000,2650,1986
840000,3040,1906
390000,1240,1952
507000,2210,1958
263500,1540,1951
369000,1320,2004
500000,3040,2008
570000,910,1923
284000,2040,1994
415000,980,1947
197500,980,1903
925000,4420,1962
468000,1570,1953
355000,1600,1930
639000,1830,1939
720000,2820,1991
381000,1800,1950
1050000,4380,1983
670000,2980,2005
400000,1690,1942
910000,4040,1987
294000,1250,1931
315001,1500,1968
360000,1630,1959
520000,1410,1902
474000,1140,1944
702000,3280,2004
728000,3490,2001
308000,2020,1993
2000000,4580,2004
340000,2270,1986
306500,1310,1947
716000,1420,1904
950000,2980,1981
673200,4180,2003
564500,1950,1961
393000,1790,1974
425000,1400,1916
150000,1320,1979
327000,1620,1980
444900,3120,1998
305000,2100,1998
469000,1370,2004
525000,1520,1969
330000,2410,1978
618000,1260,1911
295500,2830,1982
567035,2064,1903
518000,2640,1977
303000,1020,1978
300000,2200,1998
413107,1420,1956
400000,1350,1914
535000,1290,1941
555000,1680,1915
312000,2280,2008
785200,1840,1910
749000,2040,1959
285000,1490,1957
425000,2440,2007
360000,1930,1958
260000,1200,1954
369000,1550,1959
275000,2180,1978
407000,1430,2005
575000,1230,1949
1236000,1670,1928
875000,2720,1936
320000,2220,1961
810000,1520,1954
274000,1590,1984
239900,1480,1959
450000,1860,1953
263400,1360,1960
265000,1360,1954
418000,2360,1960
390000,2360,2003
430000,1860,1909
1442500,2630,1987
297000,1280,1996
650000,2330,1988
195000,720,1950
554000,3380,1999
550000,3650,1991
700000,1640,1951
300000,1730,1948
315000,1030,1952
603000,1790,1943
530000,840,1924
397500,1300,1969
221000,1240,1904
466000,2170,1976
197500,1330,1905
280000,1390,2006
412000,1240,1909
454000,880,1950
540000,2540,1990
250000,2520,1928
900000,2510,1967
245000,2020,1962
290000,2060,1987
160000,930,1933
1260000,2700,1910
325000,1060,1939
185000,670,1947
477000,1750,1916
100000,930,1942
345000,2420,1985
530000,2410,1965
203000,1150,1953
599000,2480,2004
370000,1310,1940
140000,1240,1954
500000,1150,1911
527200,1460,1929
549900,3060,1979
760000,3520,2006
319000,960,1951
362300,2430,1997
421000,1930,1973
690000,1090,1945
640000,2790,1953
238000,1650,1978
789000,3740,1991
1050000,5310,1967
302500,1690,2008
259950,1400,1963
456000,1440,1975
369950,1360,1987
363750,1726,1982
585000,2220,1989
268000,1850,1986
1200000,2860,1910
345000,1120,1905
539000,2340,1993
851000,3760,1984
900000,1920,1997
850000,3230,1945
390000,1260,1966
345000,1540,1955
534500,1700,2005
643500,3600,1971
1206500,3150,1925
495000,1280,1929
535000,980,1950
435000,2190,2004
305000,2470,2009
799000,2590,2001
700000,2580,1999
467000,1270,2005
263000,1250,1959
760000,4660,2003
293000,2019,2008
245000,1490,1989
181000,1560,1949
240000,1030,1962
880000,2560,1975
285000,1460,1995
407500,770,1950
325000,1960,2004
405000,1900,1978
291700,1970,1927
370000,2490,1995
270000,1430,1953
800000,2680,1952
626500,1610,1928
1130000,4300,1987
399950,3200,2003
419000,2140,1958
1160000,4240,1989
1405000,3410,2008
710000,2090,1967
650000,1410,1942
369900,2820,1984
641000,2770,1997
403000,1400,1951
1015000,3620,2005
865000,2260,1974
2485000,3440,1931
810000,2150,1926
316750,1256,2005
652500,2220,1989
360000,2850,1962
208000,700,1953
898000,3700,1992
295000,1400,1961
652500,3130,1978
560000,2170,1992
280000,1020,1957
289950,1760,1937
397500,1860,1978
380000,1140,1956
415900,1670,1988
475000,1710,1923
125000,500,1928
238000,1470,1958
296000,1370,1953
475000,3470,1924
390000,1650,1910
425000,1180,1940
725000,3110,1921
605000,2080,1973
302000,1600,1906
886000,2380,1931
540000,1630,1918
435000,1910,1975
409000,3140,1992
405000,1250,1975
560200,1990,2004
324000,2110,1975
390000,2490,1999
414000,800,1938
441500,2360,1998
375000,1770,1992
668500,2710,1999
540000,1940,1940
1035000,3450,1960
1345000,3440,2014
758000,2410,1956
949880,2290,1978
570000,1030,1927
736000,2290,1988
670000,1490,1906
1130000,2370,1949
650000,1930,1914
690000,1600,1918
610000,2240,1988
413500,770,1924
765000,2300,1968
828200,3400,2001
205000,900,1918
465000,1450,1995
556000,2240,2005
540000,1780,1994
423000,2320,2004
375000,1590,1963
173250,990,1936
599900,2605,2003
646000,2870,1976
1075000,5180,2001
558000,2180,1900
354000,850,1949
1195000,4050,1990
670000,2250,1909
1125000,3100,1978
267500,1747,1948
299800,2410,2002
430000,2070,1958
775000,1860,1921
333000,950,1944
336000,1060,1951
323000,880,1945
575000,2550,2001
328000,1550,2008
572500,1590,1926
600000,1650,1908
412000,2430,2003
827500,1810,1960
300000,2890,1994
415000,1280,1985
750000,3410,1906
800000,2220,1914
420000,1060,1954
266000,1120,1957
499000,2680,2004
440000,1770,1947
495000,2950,1918
630000,1260,1951
424000,1430,1972
760000,2730,1986
650000,3270,1990
248500,1720,1960
379600,1270,1962
538000,3260,1978
530000,2050,1988
545000,2050,1967
925000,3580,1985
565000,1960,1983
405100,840,1947
502000,1300,1963
425000,1260,2003
233500,1650,1985
287000,1710,1986
190000,1180,1966
666000,2780,1979
330000,950,1909
1490000,3620,1958
393000,2140,1987
353000,1920,1998
260000,750,1916
680000,2060,2001
921000,2380,1963
319000,750,1949
280000,1160,1983
220000,1050,1942
219000,1740,1977
528000,2050,1988
405000,1980,1949
372977,1690,2014
934550,2320,1910
1465000,2480,1940
975000,2290,1958
800866,3180,1990
950000,3470,1980
624000,1540,1902
1850000,2800,1963
310000,1050,1953
315000,1480,1968
675000,1010,1942
490000,1660,1965
600000,2760,1958
154000,1040,1949
480000,2220,1964
196900,1270,1954
735000,2960,1989
205500,1330,1986
357186,1210,2014
275000,2120,1998
248500,2090,1948
350000,2680,1990
390000,1790,1987
390000,1950,1956
660000,3740,1979
310000,1140,1950
717000,2480,2000
260000,2580,1964
745000,2290,1960
470000,2320,1975
429000,2530,1997
220000,1400,1969
497000,2060,2007
716100,1640,1909
371000,1960,1979
379000,3000,1961
937500,1320,1954
720000,1760,1906
616000,2130,1924
259000,1390,1988
538000,1400,1904
605000,3230,1966
369950,1110,1967
310000,1670,2002
227500,1540,1960
274000,2090,1973
410000,1410,1987
354800,1370,1964
650000,1910,1954
353000,1678,1994
224975,960,1977
600000,2080,1951
437500,1790,1976
567000,2540,1999
225000,1790,1963
255000,940,1941
2479000,6810,1922
370000,900,1951
675000,1900,1975
285000,1440,1953
310000,2070,1973
475000,2240,1972
410000,3320,2006
895000,1950,1947
375000,1240,1941
349000,1830,2003
650500,1740,1903
760000,1410,1950
480000,2050,1986
689000,3220,1993
415000,1960,1911
195000,1070,1968
318000,2820,1967
404000,4060,1989
339950,800,1925
215000,1260,1979
339900,2420,1990
285000,810,1982
550000,1600,1947
430000,1350,1964
219000,970,1967
555000,1780,1947
233000,1350,1989
248000,1840,1972
454000,2550,1975
950000,1700,1931
359000,2430,1980
407500,2740,1962
224000,1560,1964
210000,1040,1954
261000,1820,1968
719000,1833,1998
440000,2160,1994
525000,2100,1998
375000,1370,1968
428000,1414,1986
988830,4115,2014
199950,1550,1949
840000,2100,1929
285000,1160,1992
330000,3597,2006
147500,1230,1960
320000,2190,1978
382500,1040,1967
2048000,4690,1926
596000,2270,1974
220000,1950,1979
325000,1880,1993
679950,2850,2001
175000,1160,1947
268000,1370,1966
715000,3260,1997
600000,3170,1969
228000,390,1953
950000,3450,1992
475000,1490,1983
700000,1460,1963
275000,1300,1962
369500,1300,1962
215000,1540,1978
593450,2130,1964
498800,1350,2008
849000,2450,1951
1151250,1940,1925
825000,2890,2003
265000,1680,1989
285000,1960,1985
240000,1590,1979
261000,1390,1958
330000,2440,1978
250000,1850,1978
350000,2800,1993
930000,3780,1986
275000,1910,1980
325000,2460,1969
255000,810,1936
562200,1900,1943
952000,3490,1980
365000,2200,1988
332900,1190,1969
721000,2040,1983
487275,2400,1999
310000,1670,1995
245000,990,1908
325000,2920,1964
550000,1840,1971
350000,910,1906
599000,2950,2006
259950,1240,1955
240000,1980,1996
186000,1200,1969
395000,1280,1982
475000,3150,2004
815000,3500,1996
572000,1680,1951
419500,1360,1986
298700,2110,1980
549000,2034,1947
278000,1900,1960
455000,2380,1926
925000,4050,1988
465000,1120,1999
620000,2850,1999
499900,2360,1963
620000,2540,1962
450000,1160,1941
690000,2710,2007
1895000,3120,1969
1940000,3120,1969
832500,1870,1951
245000,1010,1955
820000,2980,1990
369000,2420,2005
1050000,3830,2014
653000,3040,1993
220650,1460,1980
300000,1940,2007
970000,3780,2001
360000,1950,2004
672500,2450,2000
268000,1730,1953
440000,1690,1929
1400000,2550,1981
590000,2290,1986
359000,2710,1962
266500,1880,1978
635000,2930,2014
559000,3110,2001
895000,3480,1989
625000,1110,1961
650000,2440,1957
312500,2280,1957
225000,900,1944
425000,1980,1968
329999,3360,1988
572000,2340,1973
386500,3110,2002
452000,980,1904
278000,1480,1943
474900,1800,1976
450000,2130,1946
611000,1270,1900
214100,1150,2004
317000,1840,2012
1000000,3180,1979
1000000,1510,1946
525000,3070,2005
436000,1800,1983
450000,1540,1983
588500,2330,1980
340000,1400,1953
482000,2846,2000
1575000,5830,2005
749000,3380,1965
330000,1440,1968
568000,1740,2008
239000,1470,1957
528000,2810,2003
385000,2090,1994
825000,4110,1979
815000,3230,2002
625000,2601,1995
690000,2070,1955
210000,1660,1957
599000,1590,1924
860000,1860,1951
147200,1420,1954
476900,1240,1910
450000,2500,1978
570000,2640,1999
567500,1440,1910
790000,3030,1976
875000,1820,1952
490000,2220,1980
335000,2430,1978
550000,1670,1962
385000,1180,1981
395000,1620,1976
650000,1030,1928
637000,2900,2007
692500,3420,1963
322400,1710,1964
233500,1580,1957
400000,1230,1984
547000,2200,1916
519000,2570,1950
1025000,3320,1977
365000,1090,1955
699000,2970,1978
525000,1970,1968
430000,3220,1990
325000,1600,1966
279000,670,1942
805000,2360,1911
419950,2150,1949
425000,620,1927
446000,1730,1949
455000,2500,1963
226550,990,1943
764000,1420,1904
439950,2170,1978
453000,1880,1952
219950,1300,1971
702500,2360,1926
285000,1780,1956
798750,2160,2005
320000,950,1948
425000,1680,1985
540000,2290,2004
1060000,4140,2005
1165000,3920,2013
576000,1500,1951
525000,1720,1977
324950,2641,1998
600000,4930,1981
464000,2460,2001
266000,1995,1981
775000,3010,1998
415000,1270,1952
550000,3080,2003
235000,1670,1990
280000,1470,1987
459000,1730,1976
195000,1070,1969
235000,1660,1959
711800,2410,1965
440000,1040,2007
515000,970,1916
1200000,2910,1939
560000,2340,1965
340000,1880,1985
600000,1110,1912
764000,2790,1997
337000,1590,2001
1385000,5700,1977
249000,1200,1919
350000,3200,1978
269950,1510,1993
735000,1880,1978
1295000,3070,1940
475000,2110,1974
339000,2350,1989
600000,3270,1997
397500,2220,1918
1525000,5990,2004
460000,1760,1985
370000,2200,1951
250000,1550,1957
1100000,5070,2000
430000,1040,2008
1085000,2560,1927
670000,1850,1952
461550,2090,1954
479990,2010,2014
643000,2518,2005
607000,2810,1988
625000,2600,1984
731100,2060,1953
859000,2920,1999
435000,2130,1986
465000,2290,1948
740000,1230,1927
740000,2020,1961
250000,1430,1980
656000,2270,2009
300000,1910,1992
643000,1780,1954
311000,2690,2007
360000,1330,1975
475000,3060,1968
469950,1760,2008
240000,1570,1960
232000,960,1936
350000,1680,1991
803000,1440,1928
355000,1960,1980
475000,1790,1909
823000,2560,1988
395000,1010,1918
499000,2560,1963
420000,1200,1904
961500,3910,1999
833000,2260,1967
479000,2110,1978
1150000,3340,1996
267000,1400,1944
555000,1760,1988
490000,2010,1987
619000,2300,1915
569950,2510,1963
549000,1340,1905
422500,1560,1962
400000,3350,1980
692500,3710,1999
310000,2430,2002
499900,2430,1977
492000,2100,1983
460000,1880,1987
800000,1630,1919
832600,1640,1925
470000,2310,1989
542000,1930,2003
1309500,4750,2005
308130,2300,1959
310000,1050,2005
235000,1500,1947
215000,1150,1958
210000,1920,1959
730000,3660,1990
245000,1720,1981
